org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors,pushes
cloudfoundry,cloudfoundry/public-buildpacks-ci-robots,1,0,0,0,0,0,,,1
backstage,backstage/charts,1,1,0,0,0,0,,,0
nodejs,nodejs/build,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/report-diff-plugin,1,0,0,0,0,0,,,1
wasmCloud,wasmCloud/typescript,1,0,0,0,0,0,,,1
cdk8s-team,cdk8s-team/cdk8s-awscdk-resolver-go,1,0,0,0,0,0,,,1
fossology,fossology/Nirjas,1,0,0,0,1,0,,,0
kubevela,kubevela/kubevela.github.io,1,0,1,0,0,0,,,0
opentofu,opentofu/terraform-provider-corner,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/webhook-secret-credentials-provider-plugin,1,0,0,0,0,0,,,1
nats-io,nats-io/prometheus-nats-exporter,1,1,0,0,0,0,,,0
cert-manager,cert-manager/example-approver-policy-plugin,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-java-examples,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/controller-tools,1,0,0,0,0,0,,,1
prometheus-community,prometheus-community/fortigate_exporter,1,0,0,0,1,0,,,0
cdk8s-team,cdk8s-team/cdk8s-redis,1,0,0,0,0,0,,,1
unikraft,unikraft/kraftkit,1,1,0,0,0,0,,,0
open-feature,open-feature/openfeature.dev,1,0,0,0,0,0,,,1
microcks,microcks/.github,1,1,0,0,0,0,,,0
cilium,cilium/json-mock,1,0,0,0,0,0,,,1
kaito-project,kaito-project/aikit,1,0,0,0,1,0,,,0
meshery,meshery/slack,1,0,1,0,0,0,,,0
keycloak,keycloak/keycloak-nodejs-connect,1,1,0,0,0,0,,,0
finos,finos/finos-parent-pom,1,0,0,0,0,0,,,1
projectcontour,projectcontour/contour,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/plugin-installation-manager-tool,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/goshims,1,0,0,0,0,0,,,1
cloudfoundry,cloudfoundry/cf-networking-helpers,1,0,0,0,0,0,,,1
AthenZ,AthenZ/athenz,1,0,0,0,0,0,,,1
ortelius,ortelius/ms-textfile-crud,1,0,0,0,0,0,,,1
project-zot,project-zot/zui,1,0,1,0,0,0,,,0
finos,finos/software-project-blueprint,1,0,0,0,0,0,,,1
ortelius,ortelius/ms-dep-pkg-cud,1,0,0,0,0,0,,,1
argoproj-labs,argoproj-labs/argocd-image-updater,1,1,0,0,0,0,,,0
cloudfoundry,cloudfoundry/dockerdriver,1,1,0,0,0,0,,,0
graphql,graphql/gaps,1,1,0,0,0,0,,,0
pytorch,pytorch/pytorch-integration-testing,1,0,1,0,0,0,,,0
linkerd,linkerd/linkerd2,1,1,0,0,0,0,,,0
cdk8s-team,cdk8s-team/cdk8s-validation-plugin-example,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/beer-plugin,1,0,0,0,0,0,,,1
etcd-io,etcd-io/gofail,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/azuredisk-csi-driver,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/acceptance-test-harness,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-proto-java,1,0,0,0,0,0,,,1
open-telemetry,open-telemetry/sig-developer-experience,1,1,0,0,0,0,,,0
argoproj-labs,argoproj-labs/rollout-extension,1,1,0,0,0,0,,,0
nats-io,nats-io/natscli,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/azure-storage-plugin,1,0,0,0,0,0,,,1
dapr,dapr/test-infra,1,0,1,0,0,0,,,0
modelpack,modelpack/model-spec,1,0,0,0,1,0,,,0
karmada-io,karmada-io/community,1,1,0,0,0,0,,,0
falcosecurity,falcosecurity/falcosidekick,1,0,0,0,0,0,,,1
SlimPlanet,SlimPlanet/SlimFaas,1,0,0,0,0,0,,,1
PX4,PX4/PX4-GPSDrivers,1,1,0,0,0,0,,,0
cncf,cncf/k8s-conformance,1,0,1,0,0,0,,,0
kube-burner,kube-burner/kube-burner-ocp,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/git-client-plugin,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/azure-sdk-plugin,1,0,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/descheduler,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/helm-charts,1,0,0,0,0,0,,,1
kubeflow,kubeflow/kubeflow,1,1,0,0,0,0,,,0
Kuadrant,Kuadrant/limitador,1,1,0,0,0,0,,,0
kubernetes-client,kubernetes-client/javascript,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/parameter-separator-plugin,1,0,0,0,0,0,,,1
yoctoproject,yoctoproject/vscode-bitbake,1,0,0,0,0,0,,,1
argoproj,argoproj/argo-events,1,0,0,0,1,0,,,0
open-telemetry,open-telemetry/opentelemetry-proto-go,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/lib-fips-bundle-test,1,0,0,0,0,0,,,1
finos,finos/fluxnova-modeler,1,1,0,0,0,0,,,0
fluxcd,fluxcd/notification-controller,1,0,0,0,0,0,,,1
crossplane-contrib,crossplane-contrib/provider-upjet-azuread,1,0,0,0,0,0,,,1
containers,containers/aardvark-dns,1,0,0,0,0,0,,,1
sigstore,sigstore/rekor-monitor,1,0,0,0,0,0,,,1
knative,knative/eventing,1,1,0,0,0,0,,,0
cncf,cncf/tab,1,1,0,0,0,0,,,0
openfga,openfga/js-sdk,1,0,0,0,0,0,,,1
meshery,meshery/meshkit,1,0,1,0,0,0,,,0
jenkinsci,jenkinsci/oidc-provider-plugin,1,0,1,0,0,0,,,0
RConsortium,RConsortium/Risk_website,1,0,0,0,0,0,,,1
longhorn,longhorn/longhorn-ui,1,0,0,0,0,0,,,1
kserve,kserve/models-web-app,1,1,0,0,0,0,,,0
kubernetes,kubernetes/utils,1,1,0,0,0,0,,,0
kcp-dev,kcp-dev/init-agent,1,0,0,0,0,0,,,1
jenkinsci,jenkinsci/oss-symbols-api-plugin,1,0,1,0,0,0,,,0
cert-manager,cert-manager/sample-external-issuer,1,0,0,0,0,0,,,1
k3s-io,k3s-io/k3s-ansible,1,1,0,0,0,0,,,0
RConsortium,RConsortium/S7,1,0,0,0,1,0,,,0
openfga,openfga/python-sdk,1,1,0,0,0,0,,,0
jenkinsci,jenkinsci/active-directory-plugin,1,0,0,0,0,0,,,1
